YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20140123,4858.129935,4772.273101,4631.976957,4535.586505,4367.113413,4134.910642,4086.405501,3977.55472,3942.620946,3884.651612,3780.740362,3823.520078,3781.558848,3640.142257,3692.036966,3609.765834,3550.198619,3548.603454,3575.523573,3505.024749,3568.742788,3565.825222,3668.517376,3664.863774,3725.559778,3806.449824,3841.242948,3959.804399,4210.399243,4325.446481,4526.241234,4733.989432,4873.584654,5163.787023,5291.913741,5456.37792,5671.636537,5790.085468,5884.683651,5822.223314,6008.744129,6061.666456,6075.164588,6053.812269,6225.829062,6280.539293,6341.332879,6222.94079,6055.150675,5821.224893,5720.307451,5652.877319,5616.535008,5667.224589,5605.531037,5665.91926,5646.778832,5672.186818,5649.738981,5602.725797,5604.330468,5612.958618,5648.575757,5563.366883,5751.089819,5654.378297,5674.763429,5859.65639,5810.446932,5922.883027,5965.69194,6158.641333,6296.500255,6508.841694,6660.11009,6773.017023,6697.944358,6602.684441,6498.913356,6662.151455,6532.993627,6462.823536,6579.572154,6525.15884,6590.489795,6599.475099,6483.057154,6374.7487,6269.695469,6256.301127,6016.151825,5983.590962,5743.215165,5458.696899,5273.616825,5084.720189
20140124,4800.176703,4696.945132,4517.335082,4349.035814,4188.932755,4116.859621,4019.483552,3982.003043,3816.557224,3713.108955,3753.763692,3605.705123,3582.444329,3516.981357,3570.068487,3621.011723,3559.364828,3585.468401,3414.648297,3461.521995,3520.147631,3534.838281,3588.562895,3569.69009,3575.814088,3618.099395,3830.213466,3874.278141,4044.098175,4129.72153,4294.353907,4510.075214,4611.027673,4930.37505,5180.618948,5240.155608,5330.09653,5355.978264,5457.797418,5554.282639,5714.588331,5793.652837,5852.772106,5688.943471,5821.367483,5912.402565,5825.30384,5788.567418,5643.440674,5623.022368,5542.840131,5420.697731,5461.435888,5412.148733,5319.699391,5436.078536,5345.692772,5387.996315,5272.01681,5172.321374,5245.403405,5229.886315,5238.720493,5321.878108,5230.414868,5344.710453,5405.791159,5395.037254,5523.192878,5522.163223,5807.712599,5901.132911,6067.765913,6151.580024,6364.626168,6482.204621,6414.306464,6196.055979,6170.775839,6078.811982,6112.142443,6097.976563,6157.446875,6007.222878,6130.070856,5972.013042,6065.294062,5923.937805,5936.854713,5774.085609,5700.328652,5536.629803,5321.612813,5161.491809,5040.113963,4728.368767
20140125,4586.394038,4346.169852,4323.618322,4086.275715,3899.575353,3935.828133,3786.487903,3704.30475,3589.15023,3614.895485,3491.66523,3449.728347,3402.9791,3311.516151,3298.191164,3266.284954,3206.811538,3238.982849,3152.332361,3165.545798,3265.882598,3254.961077,3183.559474,3330.911883,3298.353445,3349.067664,3456.0575,3612.562829,3595.682598,3652.568442,3793.390617,3935.741415,4038.044696,4240.860929,4426.09824,4563.726011,4603.058832,4711.304236,4746.412319,4794.282886,4939.044425,5085.038446,5022.792188,5077.572162,5119.444055,5215.286554,5219.3138,5225.333717,5157.972261,5052.005872,4972.242287,4928.549219,4759.033668,4953.714802,4881.389177,4818.9075,4729.869745,4721.98995,4714.447812,4693.669054,4659.311751,4695.136858,4573.171192,4693.333725,4647.306061,4708.018652,4740.183076,4831.321463,4929.147903,5052.429277,5090.554836,5241.227846,5455.957813,5677.081826,5799.777417,5934.384802,5757.959359,5775.249318,5701.262665,5606.233996,5705.069236,5635.791448,5580.666736,5679.274802,5603.062484,5602.954038,5469.374465,5431.391884,5380.188882,5397.034581,5255.971167,5016.315304,4912.370395,4714.985386,4536.655542,4325.412919
20140126,4104.303068,4165.303264,3838.733849,3713.371534,3722.951933,3528.501271,3399.429967,3371.632192,3250.060637,3176.33181,3260.153972,3167.337291,3212.885387,3112.912434,3045.92986,2935.694404,2941.912783,2931.58238,2977.559992,2991.387439,2997.300268,3009.1009,2983.432081,3052.852459,3056.872915,3121.421468,3261.685505,3387.964276,3469.691723,3547.520934,3581.730506,3826.12123,3924.895748,4158.041456,4209.615871,4339.841184,4411.468215,4469.897911,4546.382023,4670.613512,4764.782664,4811.011118,4862.120806,4788.509737,4890.742402,4980.792352,4956.794358,4903.754564,5048.769079,4855.764202,4777.389754,4654.398701,4521.662155,4553.852187,4501.505361,4472.876102,4479.069358,4511.451159,4413.318684,4467.609293,4362.862582,4501.420971,4403.02097,4406.953544,4414.293922,4471.10042,4573.054695,4587.947105,4686.489696,4799.24463,4827.056858,4998.528996,5149.104424,5407.965608,5532.934588,5482.807607,5485.099523,5354.596596,5328.329384,5278.582352,5342.38255,5304.407632,5222.078882,5223.590724,5192.377385,5208.270156,5110.694655,5045.556924,5011.352105,4856.391792,4751.266587,4587.229111,4420.435477,4256.480839,4129.07648,3931.771884
20140127,3800.066448,3706.16521,3569.592217,3421.638796,3315.181587,3213.215963,3143.869111,3047.900415,2993.512224,2948.185773,2878.352175,2834.843989,2811.448947,2797.686587,2755.086418,2679.893861,2721.032434,2697.381603,2691.82942,2689.69833,2678.246122,2710.97722,2779.966821,2777.072923,2851.532936,2956.130752,3002.588902,3046.901509,3209.159617,3248.063795,3307.755946,3440.592402,3531.014638,3666.151546,3825.376949,3918.380452,3967.403767,4064.89546,4153.154984,4220.61829,4260.621866,4383.547056,4380.493108,4364.719162,4418.130272,4524.680213,4557.523249,4561.513635,4543.292961,4435.088297,4351.757731,4281.456496,4221.949712,4136.484564,4123.087894,4136.760723,4061.041456,4070.841463,4036.063471,4037.647287,4056.747072,4059.769301,4022.323906,4074.516308,4051.502088,4087.050066,4159.846529,4182.160312,4254.225395,4387.081736,4512.821866,4630.36472,4797.545675,4971.956719,5129.782509,5138.067376,5087.827681,5049.093544,4961.011045,4951.069515,4876.542475,4855.529268,4886.044983,4885.296628,4847.580312,4802.547286,4775.719802,4694.623437,4615.197121,4498.356644,4379.43736,4262.634713,4094.084506,3959.039942,3800.594613,3647.486612
20140128,3519.41014,3360.246526,3244.830009,3130.030218,3024.778331,2927.068388,2859.22523,2806.594,2758.880864,2698.994325,2643.100403,2620.919704,2603.641579,2565.836702,2543.014736,2526.673631,2495.508113,2479.410769,2476.743754,2502.104695,2519.956381,2539.188183,2571.341452,2603.046969,2655.428327,2727.221616,2858.362512,2896.694584,2935.722146,3010.87794,3149.162886,3252.103651,3360.655963,3447.912895,3517.783935,3621.2485,3730.960156,3828.817927,3873.462953,3955.280222,3974.484088,4096.595642,4076.755165,4081.09931,4096.007434,4238.742837,4304.611463,4326.599811,4274.550872,4219.593388,4085.664712,3994.086333,3979.134268,3947.235527,3865.006299,3861.675222,3826.500403,3835.764679,3804.512928,3793.383051,3754.510592,3775.863105,3767.047454,3818.044913,3794.967546,3834.555962,3850.340675,3920.470608,3964.327121,4109.49509,4210.33338,4274.458043,4481.225765,4595.125008,4779.566628,4826.422187,4740.952286,4751.572525,4608.757097,4592.316858,4597.495494,4547.963996,4500.495009,4533.495379,4492.841612,4466.228207,4449.999622,4363.063372,4306.907162,4200.385157,4127.427771,3976.808693,3878.919688,3754.173808,3603.404186,3493.816011
20140129,3338.157492,3199.023796,3048.578154,2968.699527,2819.505185,2735.504543,2657.537689,2602.636077,2542.892031,2491.144762,2448.875945,2418.096875,2384.418281,2353.006965,2313.341143,2300.184839,2289.263997,2285.970847,2279.722883,2289.712816,2286.002566,2318.569831,2347.949967,2361.398726,2409.119428,2496.832648,2546.070333,2624.767985,2677.77509,2751.645246,2868.891086,2987.008277,3064.617007,3122.645317,3222.75213,3276.617491,3355.482565,3409.436196,3458.054342,3521.629112,3612.559531,3670.125054,3673.396961,3679.059433,3745.712886,3827.718335,3870.521719,3985.415115,3925.386859,3852.302015,3714.938375,3726.742402,3660.902973,3554.479132,3524.549297,3567.544256,3497.512487,3453.844736,3443.196755,3369.227853,3385.014021,3454.0884,3434.42262,3439.62861,3417.640165,3479.852376,3465.675535,3496.836106,3593.522311,3681.808413,3911.693175,3983.014753,4085.262162,4319.806028,4384.105,4498.243833,4361.22755,4363.356603,4274.094778,4277.699104,4224.422533,4242.58588,4199.724005,4276.531127,4124.486925,4135.358297,4183.269507,4099.244227,3953.988667,3960.841135,3783.671702,3673.264362,3669.788561,3456.568302,3401.553297,3319.877163
20140130,3203.990875,3005.972262,2959.730616,2780.280616,2675.215066,2586.59412,2543.087195,2502.201016,2435.538639,2320.957389,2361.933487,2252.340074,2209.977361,2180.275864,2216.155679,2216.349388,2193.51229,2137.796266,2183.203227,2126.590535,2168.58329,2168.13806,2287.086929,2212.539034,2306.52796,2341.127084,2431.319042,2442.81975,2500.961259,2582.669112,2660.721908,2812.511291,2820.777631,2891.362882,3018.693133,3015.753257,3121.00398,3119.045065,3199.443709,3285.808726,3319.852525,3390.892512,3453.266131,3473.121061,3483.791546,3660.987751,3623.056677,3589.16866,3559.490152,3556.757565,3504.827742,3451.367162,3337.206019,3365.113598,3276.092915,3238.447894,3253.660501,3303.388618,3289.611611,3257.533323,3246.022624,3295.447907,3241.150605,3359.353738,3319.18662,3424.162639,3444.535452,3502.891719,3538.591308,3693.037521,3692.218356,3770.934729,3762.627455,3830.185724,3898.712829,3886.021349,3850.867385,3907.604819,3877.257787,3832.373947,3870.665279,3897.950312,3798.168158,3761.817311,3858.905387,3776.564803,3686.662875,3725.812269,3699.867776,3650.67442,3607.583334,3601.977607,3502.468314,3389.068039,3394.116501,3308.540967
20140131,3212.194844,3065.599617,3042.199725,2891.535057,2756.804482,2613.928138,2492.208561,2414.761336,2310.510683,2267.268762,2259.535728,2220.942047,2137.696259,2150.296365,2058.617106,2036.841188,2035.864107,2033.00639,2020.138467,2023.970646,2028.820937,2119.072162,2080.616415,2101.905975,2124.788857,2157.366792,2190.415856,2225.699218,2319.145041,2354.743944,2407.470913,2520.626554,2548.951718,2579.117069,2623.710588,2688.003643,2754.591718,2796.293182,2806.211723,2828.282327,2864.671974,2987.076274,2870.101258,2915.606965,2995.335436,3040.448293,3062.78458,3099.091389,3036.091829,3097.447336,2981.912964,2893.660909,2888.200682,2944.154938,2868.477187,2790.538075,2782.359132,2690.721389,2685.885066,2683.465304,2756.541903,2753.764017,2721.031464,2750.471061,2766.335605,2803.696222,2792.406974,2813.016855,2911.731233,3099.91521,3180.633663,3346.917853,3497.552257,3566.657191,3739.192546,3757.198171,3726.074169,3754.670933,3770.624329,3676.877224,3719.228297,3642.334651,3666.311111,3645.728002,3587.922986,3596.014144,3561.710967,3496.085908,3441.573848,3454.157755,3377.497685,3255.627952,3184.576422,3092.551455,2946.323955,2848.533211
20140201,2766.011916,2673.173992,2658.602652,2539.812184,2502.79097,2357.383314,2355.394717,2268.535679,2288.286916,2143.923659,2170.356353,2143.165119,2136.034552,2026.09514,2055.784803,2002.987509,2045.349252,2009.679054,2005.349071,2085.799125,2070.117232,2043.343001,2077.720383,2101.167611,2137.206118,2219.364827,2239.214713,2258.952661,2281.68917,2345.991246,2430.373486,2601.229383,2622.557064,2619.741542,2662.651529,2784.434835,2772.020678,2891.670954,2948.568923,2987.741888,2929.669831,3029.034206,3083.405616,3036.449856,3127.173277,3226.090288,3180.244111,3189.808796,3123.919606,3098.849762,3064.53058,2997.83338,2982.159926,2871.718442,2933.83569,2899.213771,2784.410682,2792.087747,2729.714322,2826.973894,2792.5678,2814.678853,2689.249996,2784.620978,2744.188565,2810.366912,2856.13093,2925.797591,3091.96412,3101.289991,3187.634153,3317.434218,3443.736657,3492.529791,3637.332361,3672.317739,3763.699499,3746.684729,3721.531756,3703.578705,3660.227853,3664.646591,3736.329979,3741.639662,3698.38775,3714.723035,3599.869021,3620.944211,3577.706752,3441.960781,3428.900119,3245.803598,3215.223281,3134.625205,2982.68877,2987.489494
20140202,2794.886682,2731.970057,2623.690024,2532.203989,2485.10787,2412.80213,2307.955897,2327.989695,2203.7681,2176.808211,2201.585115,2127.057784,2149.840271,2072.058881,2046.099062,2020.135169,2093.904736,2061.053746,2030.571496,2097.511875,2000.132508,2031.841226,2092.088314,2118.06569,2089.523828,2186.908627,2206.205613,2188.903626,2269.876801,2363.263939,2403.069926,2523.065716,2515.342479,2548.756263,2662.034803,2701.251418,2753.430046,2823.633117,2834.600325,2913.755235,3005.043972,3091.62171,3093.427656,3075.843981,3066.89738,3273.412611,3274.797771,3272.385769,3224.885354,3123.039428,3137.490197,3098.25748,3041.861389,3007.105222,2905.415757,2938.943807,2915.185403,2870.878713,2865.64178,2849.899359,2838.717393,2893.60009,2783.668438,2817.788285,2831.617381,2898.57037,3077.030485,2998.028738,3108.868989,3203.613545,3317.213737,3385.0535,3503.235099,3691.00896,3811.052377,3943.923462,3887.887047,3789.761653,3804.792191,3817.670978,3768.666966,3730.295415,3733.056423,3807.978059,3759.527335,3744.103947,3737.474967,3600.448014,3644.239828,3526.319935,3390.533709,3335.306274,3131.716854,3032.72525,2959.984465,2858.573002
20140203,2779.342335,2676.255876,2585.06928,2522.632805,2432.328327,2382.042266,2340.552553,2252.513219,2209.856887,2178.028277,2133.342414,2104.412261,2085.180168,2089.712784,2066.372644,2035.908339,2029.058199,2073.236752,2097.141529,2030.636389,2100.095761,2124.288725,2118.796197,2110.799129,2200.282114,2256.193593,2296.631341,2349.576657,2290.798149,2387.017299,2424.615469,2604.275765,2649.234198,2687.991324,2767.555671,2813.702257,2858.393552,3011.941933,3013.351537,3030.517821,3125.34764,3188.274256,3188.96412,3202.815526,3299.972084,3381.880242,3426.71694,3447.138059,3330.837775,3269.324449,3206.842578,3246.651184,3165.390501,3121.042586,3169.732512,3024.918981,2988.69986,3016.349322,3012.172114,3020.365316,2996.777147,2969.266977,3018.238688,2979.722801,2996.310383,3094.752676,3080.068137,3134.474758,3277.913993,3346.782829,3420.59042,3531.219987,3676.937558,3810.786888,3923.066037,4094.368619,3996.290658,3945.204638,3963.897023,3867.562443,3904.263848,3880.246357,3936.193338,3970.003561,3894.594112,3918.860699,3778.869038,3731.418578,3717.960604,3633.200646,3571.5069,3466.618763,3313.89042,3167.303244,3122.482163,3006.759029
20140204,2877.196711,2801.878442,2750.269301,2703.148253,2565.366349,2592.568544,2455.325863,2439.932739,2393.96764,2353.945634,2365.613861,2271.44694,2256.789658,2263.436098,2235.219186,2230.514104,2142.497759,2157.233223,2204.246407,2151.250942,2261.58398,2206.500687,2208.419347,2301.251936,2345.63836,2368.436949,2397.972673,2381.572689,2397.317632,2475.224055,2552.823182,2760.50639,2824.091636,2870.227455,2909.049959,2943.570707,2953.326094,3105.285033,3186.101456,3303.952673,3330.167117,3372.419153,3328.538972,3309.910316,3431.964252,3486.384647,3581.17683,3561.23363,3560.467524,3455.827513,3369.570748,3327.337336,3376.25366,3285.579321,3294.166731,3208.769289,3158.488466,3214.220592,3107.27363,3203.251735,3181.978762,3112.575941,3112.41463,3214.702488,3221.151242,3168.656588,3260.356217,3334.096587,3424.350625,3446.687106,3652.405967,3741.163101,3864.957993,4052.803149,4179.83949,4234.697549,4144.285304,4157.445197,4084.958552,4053.186299,4057.022261,4139.325403,4110.328611,4066.831677,4105.103997,4067.31949,3929.219523,3964.090732,3901.46792,3805.525802,3740.028783,3490.816965,3435.630658,3315.863594,3296.31208,3136.303014
20140205,3053.141422,2929.923001,2812.751172,2735.272422,2670.95308,2636.977084,2573.536077,2518.987739,2447.857639,2464.041895,2355.067924,2314.04546,2314.874034,2295.438338,2245.002509,2310.708466,2265.827439,2275.148072,2222.930062,2253.370505,2260.546662,2284.704318,2270.054214,2394.704646,2395.24222,2460.605379,2448.591444,2552.956266,2497.86822,2597.419708,2621.998441,2764.056493,2866.537187,2933.759836,3021.15218,3112.130711,3161.81479,3250.945374,3355.268874,3400.391625,3459.712751,3572.146809,3657.188067,3627.480362,3584.314877,3703.153166,3784.048741,3793.631274,3681.102447,3681.945765,3541.504606,3546.901686,3477.98532,3396.016052,3399.119761,3380.846998,3356.869277,3379.984474,3326.196422,3371.078322,3324.191238,3418.819103,3312.081176,3437.533507,3417.585748,3471.400087,3451.583375,3520.040349,3603.260238,3675.850867,3859.693997,3917.456333,4112.339712,4243.602343,4401.91032,4540.92199,4407.434761,4421.971957,4419.567327,4410.417705,4310.122615,4297.838923,4301.669162,4299.606069,4313.98176,4337.409588,4214.403306,4228.785205,4079.076957,3984.629318,3951.987557,3815.303693,3689.645625,3576.259124,3424.616308,3404.797656
20140206,3199.094218,3098.67458,2984.682217,2997.752676,2877.998125,2756.345963,2758.108647,2654.260835,2596.686,2617.721032,2582.486752,2537.367105,2528.389173,2427.610053,2417.366271,2397.875091,2458.771788,2431.850699,2432.626311,2440.141192,2371.442591,2455.46079,2422.316472,2434.150666,2443.638236,2521.015427,2604.292546,2612.964055,2648.163803,2719.205148,2782.458363,2915.400452,3000.540941,3096.022697,3199.136316,3293.494618,3379.242521,3463.694795,3539.959396,3666.827927,3751.965797,3858.289728,3845.363314,3851.042179,3947.561932,4010.337713,4012.412155,4080.808989,4084.381596,4029.139902,3859.510764,3891.247903,3767.585901,3811.492854,3784.406962,3750.669198,3680.000139,3654.647443,3722.86667,3687.576809,3681.840617,3641.310428,3685.490436,3699.816851,3681.286456,3805.659856,3878.167162,3940.859038,4076.560098,4195.063931,4256.759811,4396.115346,4506.110921,4705.31759,4880.58204,4815.360016,4808.951711,4744.529161,4773.229424,4712.365222,4732.572747,4684.463075,4825.765206,4664.980625,4631.747261,4696.233249,4739.901291,4541.131316,4484.231892,4368.608668,4196.604679,4158.549736,3929.287714,3931.711744,3731.985058,3615.8844
20140207,3462.500337,3332.178606,3251.409034,3201.634551,3104.183113,3000.231414,2946.764626,2803.518906,2864.444897,2821.803988,2853.630658,2793.664967,2732.179577,2715.029104,2619.913717,2631.266209,2674.715904,2576.435892,2660.948306,2631.642084,2666.329478,2673.920601,2641.410469,2705.398265,2779.723351,2816.260826,2940.129244,2934.515563,3016.055897,3255.554329,3281.477191,3380.402738,3634.467369,3779.95602,3930.781126,4127.281398,4256.229318,4357.30778,4531.714071,4549.346052,4562.58597,4736.226349,4782.557623,4692.538907,4771.468874,4934.010222,4974.685814,4954.330946,4819.118766,4727.385575,4711.284351,4571.997007,4649.179325,4602.848051,4521.498807,4617.053216,4619.32903,4582.0238,4536.157253,4628.933388,4547.694918,4590.120099,4693.85801,4629.743726,4635.88014,4830.820749,4872.627846,4876.101028,5054.429902,5172.606069,5331.785009,5347.824638,5354.673323,5512.795642,5505.079292,5490.796333,5472.62542,5325.785074,5399.663281,5403.376538,5396.935641,5330.916859,5215.772039,5215.884268,5285.980057,5151.650189,5163.084161,5001.829227,4803.675008,4781.936629,4639.875764,4481.787977,4345.54653,4068.06736,4034.948068,3882.123889
20140208,3739.962047,3718.177302,3487.802302,3357.293652,3402.068561,3275.417019,3244.554432,3171.014658,3010.490522,3027.995724,3020.349408,3006.011353,2923.2753,2945.443001,2886.337118,2889.876357,2843.931143,2873.716254,2848.132989,2898.399165,2918.416279,2852.052953,2918.114318,2937.093726,3021.729815,3123.793894,3044.453326,3289.725683,3259.381755,3423.887838,3473.325634,3659.204309,3858.227648,4151.463692,4314.718281,4379.725838,4572.834408,4606.727566,4712.585024,4990.5975,4991.514441,5089.368429,5139.946751,5081.125272,5187.677541,5343.214325,5375.442672,5347.319268,5207.216348,5031.747713,5066.786053,4970.991957,4904.527557,4871.896563,4797.149721,4887.409967,4868.141596,4965.49972,4881.890279,4902.726752,4943.542994,4955.853264,4958.882089,5046.71491,5019.545501,5120.138478,5133.072361,5382.349654,5387.834325,5551.588561,5682.255806,5667.667879,5736.234754,5968.837747,5949.28051,5881.193397,5881.124721,5712.032672,5727.727369,5678.765649,5712.149169,5579.024235,5622.445412,5564.551447,5481.873109,5490.013931,5456.767763,5473.392787,5316.372582,5096.478626,4992.561168,4910.138619,4680.700057,4578.251373,4303.041809,4163.031233
